Team,Date,Opp,Rslt,plate_app,at_bats,runs_scored,hits,doubles,triples,HR,RBI,bases_on_balls,intentional_bb,strikeouts,hit_by_pitch,sac_hits,sac_flies,reached_on_error,double_plays,stolen_bases,caught_stealing,batting_avg,OBP,SLG,OPS,left_on_base,num_players_used,handedness_opp_pitcher,Opp. Starter (GmeSc),is_away,is_win,made_playoffs,roll_plate_app,roll_at_bats,roll_runs_scored,roll_hits,roll_doubles,roll_triples,roll_HR,roll_RBI,roll_bases_on_balls,roll_intentional_bb,roll_strikeouts,roll_hit_by_pitch,roll_sac_hits,roll_sac_flies,roll_reached_on_error,roll_double_plays,roll_stolen_bases,roll_caught_stealing,roll_batting_avg,roll_OBP,roll_SLG,roll_OPS,roll_left_on_base,roll_num_players_used,roll_is_win
Oakland A's,3-Sep,TOR,"L,10-11",43,38,10,11,3,0,2,10,3,0,5,2,0,0,1,1,0,0,0.237,0.316,0.409,0.725,6,10,R,A.Manoah(32),1,0,0,41.666666666666664,37.666666666666664,8.0,11.0,3.3333333333333335,0.0,1.6666666666666667,8.0,3.0,0.0,5.333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.23666666666666666,0.3156666666666667,0.4079999999999999,0.7236666666666666,6.666666666666667,10.666666666666666,0.3333333333333333
Oakland A's,4-Sep,TOR,"L,8-10",38,36,8,10,2,0,3,8,1,0,10,1,0,0,0,0,0,1,0.238,0.316,0.41,0.727,3,12,R,J.Berrios(61),1,0,0,41.666666666666664,37.666666666666664,8.666666666666666,11.0,2.6666666666666665,0.0,2.3333333333333335,8.666666666666666,3.0,0.0,6.666666666666667,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2373333333333333,0.316,0.409,0.7253333333333334,6.0,11.333333333333334,0.3333333333333333
Oakland A's,5-Sep,TOR,"L,0-8",32,29,0,2,1,0,0,0,3,0,15,0,0,0,0,0,0,0,0.237,0.315,0.409,0.724,5,10,L,R.Ray(79),1,0,0,37.666666666666664,34.333333333333336,6.0,7.666666666666667,2.0,0.0,1.6666666666666667,6.0,2.3333333333333335,0.0,10.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.2373333333333333,0.31566666666666665,0.4093333333333333,0.7253333333333334,4.666666666666667,10.666666666666666,0.0
Oakland A's,7-Sep,CHW,"L,3-6",34,30,3,6,1,0,0,2,3,0,5,0,0,1,0,2,1,0,0.236,0.315,0.407,0.722,4,12,R,J.Lambert(57),0,0,0,34.666666666666664,31.666666666666668,3.6666666666666665,6.0,1.3333333333333333,0.0,1.0,3.3333333333333335,2.3333333333333335,0.0,10.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.237,0.3153333333333333,0.4086666666666667,0.7243333333333334,4.0,11.333333333333334,0.0
Oakland A's,8-Sep,CHW,"W,5-1",35,33,5,10,2,1,1,5,1,0,4,1,0,0,0,0,0,0,0.237,0.315,0.408,0.723,6,9,L,D.Keuchel(35),0,1,0,33.666666666666664,30.666666666666668,2.6666666666666665,6.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,2.3333333333333335,2.3333333333333335,0.0,8.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.23666666666666666,0.315,0.408,0.723,5.0,10.333333333333334,0.3333333333333333
Oakland A's,9-Sep,CHW,"W,3-1",32,28,3,6,1,1,0,2,3,0,8,0,0,1,0,0,1,1,0.237,0.315,0.408,0.723,5,9,R,R.Lopez(46),0,1,0,33.666666666666664,30.333333333333332,3.6666666666666665,7.333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,3.0,2.3333333333333335,0.0,5.666666666666667,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.23666666666666666,0.315,0.4076666666666666,0.7226666666666667,5.0,10.0,0.6666666666666666
Oakland A's,10-Sep,TEX,"W,10-5",44,40,10,16,1,1,0,10,2,0,12,2,0,0,0,0,0,0,0.238,0.316,0.408,0.724,10,10,R,G.Otto(16),0,1,0,37.0,33.666666666666664,6.0,10.666666666666666,1.3333333333333333,1.0,0.3333333333333333,5.666666666666667,2.0,0.0,8.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.2373333333333333,0.31533333333333335,0.4079999999999999,0.7233333333333333,7.0,9.333333333333334,1.0
Oakland A's,11-Sep,TEX,"L,6-8",37,34,6,9,3,0,3,6,2,0,5,0,0,1,0,1,0,0,0.238,0.316,0.41,0.726,4,12,L,W.Benjamin(26),0,0,0,37.666666666666664,34.0,6.333333333333333,10.333333333333334,1.6666666666666667,0.6666666666666666,1.0,6.0,2.3333333333333335,0.0,8.333333333333334,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.23766666666666666,0.3156666666666667,0.4086666666666667,0.7243333333333334,6.333333333333333,10.333333333333334,0.6666666666666666
Oakland A's,12-Sep,TEX,"L,3-4",31,30,3,5,0,0,2,3,1,0,2,0,0,0,0,2,1,0,0.238,0.315,0.409,0.725,1,11,L,T.Hearn(52),0,0,0,37.333333333333336,34.666666666666664,6.333333333333333,10.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,6.333333333333333,1.6666666666666667,0.0,6.333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.238,0.3156666666666667,0.409,0.725,5.0,11.0,0.3333333333333333
Oakland A's,14-Sep,KCR,"L,7-10",41,32,7,8,4,0,0,6,6,0,6,1,0,2,0,1,0,0,0.238,0.316,0.409,0.725,7,10,R,J.Kowar(24),1,0,0,36.333333333333336,32.0,5.333333333333333,7.333333333333333,2.3333333333333335,0.0,1.6666666666666667,5.0,3.0,0.0,4.333333333333333,0.3333333333333333,0.0,1.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.238,0.3156666666666667,0.4093333333333333,0.7253333333333334,4.0,11.0,0.0
Oakland A's,15-Sep,KCR,"W,12-10",48,43,12,18,1,0,1,11,5,0,7,0,0,0,0,1,1,1,0.239,0.317,0.41,0.727,9,10,R,C.Hernandez(15),1,1,0,40.0,35.0,7.333333333333333,10.333333333333334,1.6666666666666667,0.0,1.0,6.666666666666667,4.0,0.0,5.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.2383333333333333,0.316,0.4093333333333333,0.7256666666666667,5.666666666666667,10.333333333333334,0.3333333333333333
Oakland A's,16-Sep,KCR,"W,7-2",41,34,7,9,2,0,0,5,4,0,4,3,0,0,1,2,0,1,0.24,0.318,0.41,0.727,7,11,L,D.Lynch(44),1,1,0,43.333333333333336,36.333333333333336,8.666666666666666,11.666666666666666,2.3333333333333335,0.0,0.3333333333333333,7.333333333333333,5.0,0.0,5.666666666666667,1.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.239,0.317,0.4096666666666666,0.7263333333333333,7.666666666666667,10.333333333333334,0.6666666666666666
Oakland A's,17-Sep,LAA,"W,5-4",43,30,5,7,0,0,0,4,9,0,4,2,0,2,0,1,0,1,0.24,0.318,0.408,0.727,11,11,L,J.Diaz(41),1,1,0,44.0,35.666666666666664,8.0,11.333333333333334,1.0,0.0,0.3333333333333333,6.666666666666667,6.0,0.0,5.0,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,0.23966666666666667,0.31766666666666665,0.40933333333333327,0.727,9.0,10.666666666666666,1.0
Oakland A's,18-Sep,LAA,"W,3-1",35,32,3,6,3,0,1,3,3,0,7,0,0,0,0,1,1,0,0.239,0.318,0.408,0.726,5,10,L,J.Suarez(46),1,1,0,39.666666666666664,32.0,5.0,7.333333333333333,1.6666666666666667,0.0,0.3333333333333333,4.0,5.333333333333333,0.0,5.0,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.23966666666666667,0.318,0.4086666666666667,0.7266666666666667,7.666666666666667,10.666666666666666,1.0
Oakland A's,19-Sep,LAA,"W,3-2",44,36,3,7,2,0,2,3,6,2,12,1,0,1,1,1,0,0,0.239,0.318,0.408,0.726,11,10,R,S.Ohtani(71),1,1,0,40.666666666666664,32.666666666666664,3.6666666666666665,6.666666666666667,1.6666666666666667,0.0,1.0,3.3333333333333335,6.0,0.6666666666666666,7.666666666666667,1.0,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.23933333333333331,0.318,0.408,0.7263333333333333,9.0,10.333333333333334,1.0
Oakland A's,20-Sep,SEA,"L,2-4",34,32,2,7,2,0,0,2,1,0,10,0,1,0,0,1,0,0,0.239,0.318,0.407,0.725,5,12,L,T.Anderson(71),0,0,0,37.666666666666664,33.333333333333336,2.6666666666666665,6.666666666666667,2.3333333333333335,0.0,1.0,2.6666666666666665,3.3333333333333335,0.6666666666666666,9.666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.239,0.318,0.4076666666666666,0.7256666666666667,7.0,10.666666666666666,0.6666666666666666
Oakland A's,21-Sep,SEA,"L,2-5",36,33,2,6,2,0,2,2,2,1,5,1,0,0,0,0,0,0,0.238,0.317,0.408,0.725,7,12,L,M.Gonzales(58),0,0,0,38.0,33.666666666666664,2.3333333333333335,6.666666666666667,2.0,0.0,1.3333333333333333,2.3333333333333335,3.0,1.0,9.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.23866666666666667,0.31766666666666665,0.4076666666666666,0.7253333333333334,7.666666666666667,11.333333333333334,0.3333333333333333
Oakland A's,22-Sep,SEA,"L,1-4",32,30,1,4,1,0,1,1,2,0,9,0,0,0,0,0,0,0,0.238,0.316,0.407,0.723,4,9,R,C.Flexen(73),0,0,0,34.0,31.666666666666668,1.6666666666666667,5.666666666666667,1.6666666666666667,0.0,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,8.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.2383333333333333,0.317,0.4073333333333333,0.7243333333333334,5.333333333333333,11.0,0.0
Oakland A's,23-Sep,SEA,"L,5-6",40,32,5,6,2,0,2,5,7,0,11,0,0,1,0,0,1,0,0.237,0.317,0.407,0.723,8,11,L,Y.Kikuchi(40),0,0,0,36.0,31.666666666666668,2.6666666666666665,5.333333333333333,1.6666666666666667,0.0,1.6666666666666667,2.6666666666666665,3.6666666666666665,0.3333333333333333,8.333333333333334,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.23766666666666666,0.31666666666666665,0.4073333333333333,0.7236666666666666,6.333333333333333,10.666666666666666,0.0
Oakland A's,24-Sep,HOU,"W,14-2",42,35,14,14,2,0,1,14,6,0,11,0,0,1,0,0,0,2,0.239,0.318,0.408,0.726,4,11,R,B.Bielak(40),0,1,0,38.0,32.333333333333336,6.666666666666667,8.0,1.6666666666666667,0.0,1.3333333333333333,6.666666666666667,5.0,0.0,10.333333333333334,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.238,0.317,0.4073333333333333,0.7239999999999999,5.333333333333333,10.333333333333334,0.3333333333333333
Oakland A's,25-Sep,HOU,"W,2-1",38,31,2,7,1,0,0,2,6,0,7,1,0,0,0,1,0,0,0.239,0.318,0.407,0.725,11,12,L,F.Valdez(63),0,1,0,40.0,32.666666666666664,7.0,9.0,1.6666666666666667,0.0,1.0,7.0,6.333333333333333,0.0,9.666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2383333333333333,0.31766666666666665,0.4073333333333333,0.7246666666666667,7.666666666666667,11.333333333333334,0.6666666666666666
Oakland A's,26-Sep,HOU,"W,4-3",40,34,4,9,1,0,0,4,4,2,8,1,1,0,1,0,0,0,0.239,0.318,0.406,0.724,11,12,R,J.Odorizzi(50),0,1,0,40.0,33.333333333333336,6.666666666666667,10.0,1.3333333333333333,0.0,0.3333333333333333,6.666666666666667,5.333333333333333,0.6666666666666666,8.666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.239,0.318,0.40700000000000003,0.725,8.666666666666666,11.666666666666666,1.0
Oakland A's,27-Sep,SEA,"L,4-13",35,34,4,7,2,0,1,4,1,0,11,0,0,0,0,0,0,0,0.238,0.318,0.406,0.724,4,11,R,C.Flexen(42),1,0,0,37.666666666666664,33.0,3.3333333333333335,7.666666666666667,1.3333333333333333,0.0,0.3333333333333333,3.3333333333333335,3.6666666666666665,0.6666666666666666,8.666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.23866666666666667,0.318,0.4063333333333334,0.7243333333333334,8.666666666666666,11.666666666666666,0.6666666666666666
Oakland A's,28-Sep,SEA,"L,2-4",36,35,2,7,0,0,1,2,0,0,7,1,0,0,2,0,0,0,0.238,0.317,0.405,0.722,7,9,L,T.Anderson(56),1,0,0,37.0,34.333333333333336,3.3333333333333335,7.666666666666667,1.0,0.0,0.6666666666666666,3.3333333333333335,1.6666666666666667,0.6666666666666666,8.666666666666666,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.2383333333333333,0.3176666666666667,0.4056666666666667,0.7233333333333333,7.333333333333333,10.666666666666666,0.3333333333333333
Oakland A's,29-Sep,SEA,"L,2-4",35,32,2,5,0,0,2,2,3,0,6,0,0,0,0,0,0,0,0.238,0.317,0.405,0.721,6,9,R,L.Gilbert(61),1,0,0,35.333333333333336,33.666666666666664,2.6666666666666665,6.333333333333333,0.6666666666666666,0.0,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.0,8.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.238,0.3173333333333333,0.4053333333333334,0.7223333333333333,5.666666666666667,9.666666666666666,0.0
Oakland A's,1-Oct,HOU,"W,8-6",40,37,8,7,1,0,2,7,2,0,12,1,0,0,2,0,3,0,0.237,0.316,0.405,0.721,5,10,L,F.Valdez(49),1,1,0,37.0,34.666666666666664,4.0,6.333333333333333,0.3333333333333333,0.0,1.6666666666666667,3.6666666666666665,1.6666666666666667,0.0,8.333333333333334,0.6666666666666666,0.0,0.0,1.3333333333333333,0.0,1.0,0.0,0.23766666666666666,0.31666666666666665,0.405,0.7213333333333333,6.0,9.333333333333334,0.3333333333333333
Oakland A's,2-Oct,HOU,"L,4-10",42,37,4,12,2,1,0,4,5,0,8,0,0,0,1,0,0,0,0.238,0.317,0.405,0.722,11,9,R,J.Odorizzi(40),1,0,0,39.0,35.333333333333336,4.666666666666667,8.0,1.0,0.3333333333333333,1.3333333333333333,4.333333333333333,3.3333333333333335,0.0,8.666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.23766666666666666,0.3166666666666667,0.405,0.7213333333333333,7.333333333333333,9.333333333333334,0.3333333333333333
Oakland A's,3-Oct,HOU,"L,6-7",36,33,6,7,0,0,4,6,1,0,6,1,0,1,0,0,0,0,0.238,0.316,0.406,0.722,3,11,R,J.Urquidy(54),1,0,0,39.333333333333336,35.666666666666664,6.0,8.666666666666666,1.0,0.3333333333333333,2.0,5.666666666666667,2.6666666666666665,0.0,8.666666666666666,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.23766666666666666,0.31633333333333336,0.4053333333333334,0.7216666666666667,6.333333333333333,10.0,0.3333333333333333
Philadelphia Phillies,1-Apr,ATL,"W,3-2",43,36,3,9,2,0,0,3,4,1,13,1,1,1,0,0,1,0,0.25,0.333,0.306,0.639,11,15,L,M.Fried(53),0,1,0,43.0,36.0,3.0,9.0,2.0,0.0,0.0,3.0,4.0,1.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.333,0.306,0.639,11.0,15.0,1.0
Philadelphia Phillies,3-Apr,ATL,"W,4-0",36,30,4,8,3,0,0,4,4,1,10,2,0,0,0,1,0,0,0.258,0.359,0.333,0.692,8,12,R,C.Morton(46),0,1,0,39.5,33.0,3.5,8.5,2.5,0.0,0.0,3.5,4.0,1.0,11.5,1.5,0.5,0.5,0.0,0.5,0.5,0.0,0.254,0.346,0.3195,0.6655,9.5,13.5,1.0
Philadelphia Phillies,4-Apr,ATL,"W,2-1",34,30,2,8,0,0,1,2,3,1,13,0,1,0,0,1,1,0,0.26,0.351,0.344,0.695,8,14,R,I.Anderson(60),0,1,0,37.666666666666664,32.0,3.0,8.333333333333334,1.6666666666666667,0.0,0.3333333333333333,3.0,3.6666666666666665,1.0,12.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.256,0.3476666666666666,0.32766666666666666,0.6753333333333332,9.0,13.666666666666666,1.0
Philadelphia Phillies,5-Apr,NYM,"W,5-3",34,29,5,7,1,0,0,3,3,0,8,1,0,1,0,1,0,0,0.256,0.345,0.328,0.673,5,16,R,J.deGrom(71),0,1,0,34.666666666666664,29.666666666666668,3.6666666666666665,7.666666666666667,1.3333333333333333,0.0,0.3333333333333333,3.0,3.3333333333333335,0.6666666666666666,10.333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.258,0.3516666666666666,0.335,0.6866666666666666,7.0,14.0,1.0
Philadelphia Phillies,6-Apr,NYM,"L,4-8",41,37,4,10,2,0,1,3,3,0,8,1,0,0,1,1,0,0,0.259,0.344,0.346,0.69,10,15,R,M.Stroman(63),0,0,0,36.333333333333336,32.0,3.6666666666666665,8.333333333333334,1.0,0.0,0.6666666666666666,2.6666666666666665,3.0,0.3333333333333333,9.666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.25833333333333336,0.3466666666666667,0.3393333333333333,0.6859999999999999,7.666666666666667,15.0,0.6666666666666666
Philadelphia Phillies,7-Apr,NYM,"W,8-2",38,33,8,9,3,1,3,8,3,0,10,2,0,0,1,1,4,0,0.262,0.348,0.405,0.753,6,16,L,D.Peterson(27),0,1,0,37.666666666666664,33.0,5.666666666666667,8.666666666666666,2.0,0.3333333333333333,1.3333333333333333,4.666666666666667,3.0,0.0,8.666666666666666,1.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.0,0.259,0.3456666666666666,0.35966666666666663,0.7053333333333334,7.0,15.666666666666666,0.6666666666666666
Philadelphia Phillies,9-Apr,ATL,"L,1-8",34,32,1,6,0,0,0,1,2,0,10,0,0,0,0,1,0,0,0.251,0.333,0.374,0.708,6,12,R,C.Morton(66),1,0,0,37.666666666666664,34.0,4.333333333333333,8.333333333333334,1.6666666666666667,0.3333333333333333,1.3333333333333333,4.0,2.6666666666666665,0.0,9.333333333333334,1.0,0.0,0.0,0.6666666666666666,1.0,1.3333333333333333,0.0,0.25733333333333336,0.3416666666666666,0.375,0.717,7.333333333333333,14.333333333333334,0.3333333333333333
Philadelphia Phillies,10-Apr,ATL,"L,4-5",35,33,4,6,0,0,2,4,2,0,12,0,0,0,0,0,0,0,0.242,0.321,0.373,0.694,4,14,R,I.Anderson(47),1,0,0,35.666666666666664,32.666666666666664,4.333333333333333,7.0,1.0,0.3333333333333333,1.6666666666666667,4.333333333333333,2.3333333333333335,0.0,10.666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,0.25166666666666665,0.334,0.38400000000000006,0.7183333333333334,5.333333333333333,14.0,0.3333333333333333
Philadelphia Phillies,11-Apr,ATL,"W,7-6",35,33,7,8,3,0,3,7,0,0,6,0,0,2,0,0,1,0,0.242,0.311,0.399,0.71,1,14,L,D.Smyly(40),1,1,0,34.666666666666664,32.666666666666664,4.0,6.666666666666667,1.0,0.0,1.6666666666666667,4.0,1.3333333333333333,0.0,9.333333333333334,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.245,0.3216666666666667,0.38200000000000006,0.7040000000000001,3.6666666666666665,13.333333333333334,0.3333333333333333
Philadelphia Phillies,Apr 13 (1),NYM,"L,3-4",33,27,3,6,1,0,0,3,5,1,14,0,0,1,0,1,1,1,0.241,0.313,0.388,0.701,6,17,R,T.Walker(58),1,0,0,34.333333333333336,31.0,4.666666666666667,6.666666666666667,1.3333333333333333,0.0,1.6666666666666667,4.666666666666667,2.3333333333333335,0.3333333333333333,10.666666666666666,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.24166666666666667,0.315,0.38666666666666666,0.7016666666666667,3.6666666666666665,15.0,0.3333333333333333
Philadelphia Phillies,Apr 13 (2),NYM,"L,0-4",25,25,0,6,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0.241,0.308,0.377,0.685,4,11,R,M.Stroman(67),1,0,0,31.0,28.333333333333332,3.3333333333333335,6.666666666666667,1.3333333333333333,0.0,1.0,3.3333333333333335,1.6666666666666667,0.3333333333333333,7.666666666666667,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.24133333333333332,0.3106666666666667,0.38799999999999996,0.6986666666666667,3.6666666666666665,14.0,0.3333333333333333
Philadelphia Phillies,14-Apr,NYM,"L,1-5",31,30,1,4,1,0,1,1,1,0,14,0,0,0,0,1,0,0,0.232,0.297,0.368,0.665,3,14,L,D.Peterson(72),1,0,0,29.666666666666668,27.333333333333332,1.3333333333333333,5.333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,10.333333333333334,0.0,0.0,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.238,0.306,0.37766666666666665,0.6836666666666668,4.333333333333333,14.0,0.0
Philadelphia Phillies,16-Apr,STL,"W,9-2",38,32,9,9,3,0,1,9,4,1,7,2,0,0,0,1,0,0,0.236,0.305,0.376,0.681,5,12,R,C.Martinez(36),0,1,0,31.333333333333332,29.0,3.3333333333333335,6.333333333333333,1.3333333333333333,0.0,0.6666666666666666,3.3333333333333335,1.6666666666666667,0.3333333333333333,8.0,0.6666666666666666,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.2363333333333333,0.30333333333333334,0.37366666666666665,0.677,4.0,12.333333333333334,0.3333333333333333
Philadelphia Phillies,17-Apr,STL,"L,4-9",42,35,4,9,2,0,0,4,5,0,13,1,0,1,0,0,0,0,0.238,0.31,0.371,0.681,11,16,L,K.Kim(40),0,0,0,37.0,32.333333333333336,4.666666666666667,7.333333333333333,2.0,0.0,0.6666666666666666,4.666666666666667,3.3333333333333335,0.3333333333333333,11.333333333333334,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.2353333333333333,0.304,0.37166666666666665,0.6756666666666667,6.333333333333333,14.0,0.3333333333333333
Philadelphia Phillies,18-Apr,STL,"W,2-0",35,28,2,6,2,0,1,2,6,1,9,0,0,1,1,1,0,0,0.236,0.312,0.372,0.684,9,10,R,J.Gant(49),0,1,0,38.333333333333336,31.666666666666668,5.0,8.0,2.3333333333333335,0.0,0.6666666666666666,5.0,5.0,0.6666666666666666,9.666666666666666,1.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.23666666666666666,0.309,0.373,0.682,8.333333333333334,12.666666666666666,0.6666666666666666
Philadelphia Phillies,19-Apr,SFG,"L,0-2",38,34,0,7,1,0,0,0,4,0,7,0,0,0,0,0,1,0,0.234,0.311,0.363,0.674,11,16,R,K.Gausman(61),0,0,0,38.333333333333336,32.333333333333336,2.0,7.333333333333333,1.6666666666666667,0.0,0.3333333333333333,2.0,5.0,0.3333333333333333,9.666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.236,0.311,0.3686666666666667,0.6796666666666668,10.333333333333334,14.0,0.3333333333333333
Philadelphia Phillies,20-Apr,SFG,"L,7-10",39,35,7,9,1,0,3,7,4,0,9,0,0,0,0,1,0,0,0.236,0.312,0.375,0.687,5,15,R,L.Webb(34),0,0,0,37.333333333333336,32.333333333333336,3.0,7.333333333333333,1.3333333333333333,0.0,1.3333333333333333,3.0,4.666666666666667,0.3333333333333333,8.333333333333334,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.2353333333333333,0.31166666666666665,0.37000000000000005,0.6816666666666666,8.333333333333334,13.666666666666666,0.3333333333333333
Philadelphia Phillies,21-Apr,SFG,"W,6-5",42,37,6,12,0,0,2,5,5,0,12,0,0,0,0,0,1,0,0.241,0.318,0.382,0.7,11,15,R,A.DeSclafani(43),0,1,0,39.666666666666664,35.333333333333336,4.333333333333333,9.333333333333334,0.6666666666666666,0.0,1.6666666666666667,4.0,4.333333333333333,0.0,9.333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.23700000000000002,0.3136666666666667,0.3733333333333333,0.6869999999999999,9.0,15.333333333333334,0.3333333333333333
Philadelphia Phillies,23-Apr,COL,"L,4-5",39,35,4,11,2,1,1,4,3,0,11,0,0,1,0,2,2,0,0.245,0.32,0.39,0.71,8,16,R,G.Marquez(57),1,0,0,40.0,35.666666666666664,5.666666666666667,10.666666666666666,1.0,0.3333333333333333,2.0,5.333333333333333,4.0,0.0,10.666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.24066666666666667,0.3166666666666667,0.38233333333333336,0.699,8.0,15.333333333333334,0.3333333333333333
Philadelphia Phillies,24-Apr,COL,"W,7-5",41,33,7,9,2,0,2,7,6,0,5,1,0,1,0,0,0,1,0.247,0.324,0.396,0.72,7,12,R,A.Senzatela(42),1,1,0,40.666666666666664,35.0,5.666666666666667,10.666666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667,5.333333333333333,4.666666666666667,0.0,9.333333333333334,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.3333333333333333,0.24433333333333332,0.32066666666666666,0.3893333333333333,0.71,8.666666666666666,14.333333333333334,0.6666666666666666
Philadelphia Phillies,25-Apr,COL,"L,2-12",36,34,2,7,0,0,2,2,2,0,11,0,0,0,0,0,0,0,0.245,0.321,0.395,0.716,7,16,R,J.Gray(60),1,0,0,38.666666666666664,34.0,4.333333333333333,9.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,4.333333333333333,3.6666666666666665,0.0,9.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.24566666666666667,0.32166666666666666,0.39366666666666666,0.7153333333333333,7.333333333333333,14.666666666666666,0.3333333333333333
Philadelphia Phillies,26-Apr,STL,"W,2-1",31,31,2,6,0,0,2,2,0,0,8,0,0,0,0,1,0,0,0.243,0.316,0.395,0.711,2,11,R,A.Wainwright(75),1,1,0,36.0,32.666666666666664,3.6666666666666665,7.333333333333333,0.6666666666666666,0.0,2.0,3.6666666666666665,2.6666666666666665,0.0,8.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.245,0.32033333333333336,0.3953333333333333,0.7156666666666668,5.333333333333333,13.0,0.6666666666666666
